Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
21635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21636,0,1,1,0,1,1,0,0,1,1,0,0,0,0,6
21637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21638,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21639,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
21640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21641,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
21642,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
21643,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21644,0,0,0,0,0,1,1,0,0,1,0,1,0,0,4
21645,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
21646,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4
21647,1,0,0,1,0,1,0,1,0,1,0,0,0,0,5
21648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21651,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
21652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21654,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21658,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
21659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21660,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
21661,1,1,0,1,0,0,0,0,0,1,0,0,0,0,4
21662,1,0,1,0,0,1,0,0,0,0,1,1,0,0,5
21663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21665,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
21666,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4
21667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21668,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
21669,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21670,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
21671,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
21672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21673,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
21674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21676,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
21677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21679,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
21680,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
21681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21682,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
21683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21684,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21685,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21686,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
21687,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
21688,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3
21689,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21690,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
21691,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
21692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21693,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
21694,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3
21695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21696,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
21697,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
21698,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4
21699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21700,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
21701,1,1,0,1,1,1,0,0,1,1,0,0,0,0,7
21702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21706,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3
21707,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
21708,1,1,0,0,0,1,0,0,0,0,0,1,0,0,4
21709,0,1,1,0,0,1,0,0,0,1,0,1,0,0,5
21710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21713,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
21714,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4
21715,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21717,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
21718,0,1,0,0,1,0,0,0,0,0,0,1,1,0,4
21719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21720,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21721,1,0,1,0,1,1,0,0,0,1,0,1,0,0,6
21722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21723,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
21724,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
21725,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
21726,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4
21727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21730,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21731,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21733,1,1,1,0,0,1,0,1,0,1,0,0,0,0,6
21734,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
21735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21736,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21740,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21741,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4
21742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21743,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
21744,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
21745,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21748,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
21749,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
21750,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
21751,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3
